text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Qdoba_created
RT @EthanGridley: Chipotle sounds delightful,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allismith_,3,TRUE,FALSE,NA,NA,
Chipotle Delivers in ATL <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> http://t.co/SdFOjaB8qD,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HurricaneIreane,1,FALSE,FALSE,NA,NA,
RT @swagsher: remember when all the Republican news stations did a report on Hillary and her lack of transparency because she wore sunglass…,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anielnotdaniel,5,TRUE,FALSE,NA,NA,
Chipotle and Oreo ice cream would be perfect rn,FALSE,1,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jonniece_jones,0,FALSE,FALSE,NA,NA,
@dahleee_ my mom bought me chipotle while i was sick <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>i had like two bites of the whole thing,FALSE,0,dahleee_,28-Apr-15,FALSE,5.94E+17,5.94E+17,2945148647,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CourtSantiago,0,FALSE,FALSE,NA,NA,
@lovely_labelle <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> I had chipotle smh,FALSE,0,lovely_labelle,28-Apr-15,FALSE,5.94E+17,5.94E+17,319927908,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",330Choo,0,FALSE,FALSE,NA,NA,
RT @MarkJWeather: Its definitely a Chipotle night!,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",its__kayy,84,TRUE,FALSE,NA,NA,
Pizza chipotle and Chinese all sound Banging right now,FALSE,1,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bellaxx24,0,FALSE,FALSE,NA,NA,
Chipotle is GMO-free now <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>,FALSE,9,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WyethFolmar,1,FALSE,FALSE,NA,NA,
I got chipotle,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",NOLIKESHT,0,FALSE,FALSE,NA,NA,
I gotta get some Chipotle,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thatnigga_HAM,0,FALSE,FALSE,NA,NA,
@Moes_HQ Chipotle tastes better,FALSE,0,Moes_HQ,28-Apr-15,FALSE,NA,5.94E+17,84075278,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dustindurden,0,FALSE,FALSE,NA,NA,
RT @LoveJanay_: I want some chipotle,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheMasterBri_,1,TRUE,FALSE,NA,NA,
"Chipotle over gym, fuck it lol",FALSE,1,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",D_jones_D_Ruler,0,FALSE,FALSE,NA,NA,
RT @IsmaelGutz: I'm hungry so I'm going to go to Chipotle.,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://www.niceburger.fr"" rel=""nofollow"">NiceBurger</a>",bigniceburger,1,TRUE,FALSE,NA,NA,
A year and a half later and I get his chipotle order right <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #truelove,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dumbblonde15709,0,FALSE,FALSE,NA,NA,
chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cravethekam,0,FALSE,FALSE,NA,NA,
"hoooo, the new chipotle guy<ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0085><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KatyUnderwood74,0,FALSE,FALSE,NA,NA,
Much needed Chipotle date with Heather,FALSE,1,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marisa32686,0,FALSE,FALSE,NA,NA,
RT @MarkJWeather: Its definitely a Chipotle night!,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RosemaryZ1,84,TRUE,FALSE,NA,NA,
RT @Luvvvvxoxo: Chipotle Is not that great tbh.... Taco truck is way better <ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B2><U+0081>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",boppybrewah,2,TRUE,FALSE,NA,NA,
Chipotle is beautiful,FALSE,8,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nive0us,0,FALSE,FALSE,NA,NA,
somebody take me to chipotle.,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",flexirods,0,FALSE,FALSE,NA,NA,
Chipotle bound,FALSE,2,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>",Its_Me_Izzy,0,FALSE,FALSE,NA,NA,
I just made chipotle at home <ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",____c0nceited,0,FALSE,FALSE,NA,NA,
"""Chipotle ketchup"" aka fancy hot sauce",FALSE,1,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sofiac517,0,FALSE,FALSE,NA,NA,
Is there a word for food that's fast but not fast food (e.g. #Chipotle #Panera)?,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",startingover317,0,FALSE,FALSE,NA,NA,
I'm hungry so I'm going to go to Chipotle.,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IsmaelGutz,1,FALSE,FALSE,NA,NA,
@_tabbyg but mom is buying me chipotle so I guess it makes up for it <ed><U+00A0><U+00BD><ed><U+00B8><U+0087>,FALSE,1,_tabbyg,28-Apr-15,FALSE,5.94E+17,5.94E+17,1149537594,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_tabbyg,0,FALSE,FALSE,NA,NA,
I love you more than chipotle <U+2764><U+FE0F>,FALSE,4,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarisaRicciardi,0,FALSE,FALSE,NA,NA,
Thank god for study guides and take home test.. And chipotle,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ramanyyy,0,FALSE,FALSE,NA,NA,
"RT @xostararlene: Happy birthday to this hoe, I hate you sometimes but you my bitch so I have to love you. Have an amazing day puta<ed><U+00A0><U+00BD><ed><U+00B2><U+0096> http:/…",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kayla_Chipotle,2,TRUE,FALSE,NA,NA,
"RT @HighSchoolSuckz: I need a chipotle burrito and $850,000",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",skylxrrenee,1162,TRUE,FALSE,NA,NA,
RT @chhriissttyy: if u work @ chipotle &amp; do not fill the bowl to its standards do not get mad when I ask for extra whatever. OK,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pshots9,2,TRUE,FALSE,NA,NA,
I want some chipotle,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoveJanay_,1,FALSE,FALSE,NA,NA,
RT @MarkJWeather: Its definitely a Chipotle night!,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dc2Trey_,84,TRUE,FALSE,NA,NA,
RT @caseyaskeww: Crushin hard.....on Chipotle,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maryammahmood16,67,TRUE,FALSE,NA,NA,
@kenzienicholee same... <ed><U+00A0><U+00BD><ed><U+00B8><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+0091> I used to eat swensons and chipotle maybe 3-4 times a week hahaha. And then I was like okay this needs to stop,FALSE,1,kenzienicholee,28-Apr-15,FALSE,5.94E+17,5.94E+17,319369034,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jillayyybean,0,FALSE,FALSE,0,0,
@ilyMitchVikkRob it would be hilarious just show up at the door with chipotle,FALSE,0,ilyMitchVikkRob,28-Apr-15,FALSE,5.94E+17,5.94E+17,727442911,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",STARRYLlGHTS,0,FALSE,FALSE,NA,NA,
RT @HoesLoveTonek: I want chipotle right now <ed><U+00A0><U+00BD><ed><U+00B8><U+00B0><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0085>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rangel_Boo,2,TRUE,FALSE,NA,NA,
RT @annikaheiner: Chipotle and best friends can cure the soul <ed><U+00A0><U+00BD><ed><U+00B2><U+0098>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taylorlamotte19,1,TRUE,FALSE,NA,NA,
"#Spices #Cooking The Spice Lab Smoked Chipotle Sea Salt, USA http://t.co/mes7IHKOoY #Culinary #Flavors",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",foodfrenzyfans,0,FALSE,FALSE,NA,NA,
where my chipotle at though...,FALSE,3,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FridayNiteVA,0,FALSE,FALSE,NA,NA,
@angkphlvng Chipotle? More like Chipooplay,FALSE,0,angkphlvng,28-Apr-15,FALSE,NA,5.94E+17,1002250345,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SawB0,0,FALSE,FALSE,NA,NA,
This girl in my class is doing a presentation on Spanish so she brought INDIVIDUAL CHIPOTLE CHIPS AND SALSA FOR EVERYONE #darealmvp,FALSE,7,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FriedJodie,0,FALSE,FALSE,NA,NA,
wish I had Chipotle rn.,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",twoKAYtwelve,1,FALSE,FALSE,NA,NA,
@eternally_LA <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>we will definitely figure something out. Hopefully I get that job at chipotle so we can hang at werk too lol,FALSE,0,eternally_LA,28-Apr-15,FALSE,5.94E+17,5.94E+17,39368594,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",d_hoobs,0,FALSE,FALSE,NA,NA,
My tummy wants chipotle.,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TRLAP_,0,FALSE,FALSE,NA,NA,
Someone pick me up chipotle and deliver it to my dorm,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JonnyCraig5L,0,FALSE,FALSE,NA,NA,
Bouta get some chipotle<ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chocolateDOLLx,0,FALSE,FALSE,NA,NA,
RT @MiraMirMerpp: I want chipotle.,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EmmaJane108,1,TRUE,FALSE,NA,NA,
"RT @HighSchoolSuckz: I need a chipotle burrito and $850,000",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KingofEngland22,1162,TRUE,FALSE,NA,NA,
Someone bring me chipotle please I'm injured,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katalinabby,1,FALSE,FALSE,NA,NA,
I get butterflies when I walk into chipotle.,FALSE,2,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dallasteal,0,FALSE,FALSE,NA,NA,
I lowkey want some chipotle but don't feel like making that move.,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Me_Dominiqueee,0,FALSE,FALSE,NA,NA,
I want someone to go to chipotle with so I can have a free bowl for later <ed><U+00A0><U+00BD><ed><U+00B8><U+008F>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tyierre,0,FALSE,FALSE,0,0,
"RT @HighSchoolSuckz: I need a chipotle burrito and $850,000",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EHeckerman,1162,TRUE,FALSE,NA,NA,
RT @BakaryBurner: If you prefer a burrito from chipotle over an East Oakland taco truck you sick and should get professional help,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",luzbellagee,475,TRUE,FALSE,NA,NA,
Feel like chipotle rn,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_abest,0,FALSE,FALSE,NA,NA,
"RT @HighSchoolSuckz: I need a chipotle burrito and $850,000",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JayTindall68,1162,TRUE,FALSE,NA,NA,
Can't wait to go home and have chipotle and panera,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jennasiddiqui,0,FALSE,FALSE,NA,NA,
"RT @HighSchoolSuckz: I need a chipotle burrito and $850,000",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coriannemc,1162,TRUE,FALSE,NA,NA,
RT @FoodPornsx: Philly Cheese Steak . <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> ^ http://t.co/RSmiwulFbB,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kayla_Chipotle,1037,TRUE,FALSE,NA,NA,
RT @YahooFinance: Are Chipotle’s growth expectations too ambitious? http://t.co/Ibyx9fGJYn via @bidnessetc $CMG,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",101_HomeLoans,6,TRUE,FALSE,NA,NA,
"RT @HighSchoolSuckz: I need a chipotle burrito and $850,000",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saraaahsosaraah,1162,TRUE,FALSE,NA,NA,
@AsianAfroLatina ok nag fuq ya skinny ass talmabout some chipotle LOL,FALSE,0,AsianAfroLatina,28-Apr-15,FALSE,5.94E+17,5.94E+17,386210339,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dtwps,0,FALSE,FALSE,NA,NA,
“@MarkJWeather: Its definitely a Chipotle night!” you're right mark,FALSE,2,MarkJWeather,28-Apr-15,FALSE,5.94E+17,5.94E+17,17199609,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stefaniegipsonn,0,FALSE,FALSE,NA,NA,
Chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_youloveTati,0,FALSE,FALSE,NA,NA,
This chipotle OMG <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_thatlexi,0,FALSE,FALSE,NA,NA,
chipotle will be the death of me,FALSE,2,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",elprodejio,0,FALSE,FALSE,NA,NA,
I want smoothie king and chipotle,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sunflour_,0,FALSE,FALSE,NA,NA,
RT @BrysonTV: Had some delicious Chipotle and Pizza Absolutely  the best day by far this week for me <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>(:,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://delight.thebingbing.com"" rel=""nofollow"">BINGBINGDELIGHTER</a>",BINGBINGDELIGHT,7,TRUE,FALSE,NA,NA,
RT @YourKurriosity: Chipotle Squash Tacos: http://t.co/VEjfqHAy3U via @YouTube,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://trumpa.co/"" rel=""nofollow"">YouTube Retweet Backend</a>",YouTubeRTBot,1,TRUE,FALSE,NA,NA,
"RT @HighSchoolSuckz: I need a chipotle burrito and $850,000",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",methskeet,1162,TRUE,FALSE,NA,NA,
sos bring chipotle to library,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arianavar_la,0,FALSE,FALSE,NA,NA,
@leesegym_ I'm taking u to chipotle later cheer up honey bunzzz,FALSE,2,leesegym_,28-Apr-15,FALSE,5.94E+17,5.94E+17,1730654821,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nicolemariko14,0,FALSE,FALSE,NA,NA,
I'm probably going to get a chicken quesadilla from chipotle for the first time in like 9 months so today may be the peak of my life,FALSE,8,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tori_irwin,0,FALSE,FALSE,NA,NA,
My dad said were getting Chipotle and I got all excited and he screamed I was kidding. DONT PLAY LIKE THAT :///,FALSE,1,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",parrlinsky,0,FALSE,FALSE,NA,NA,
@avery_reinhart omg when you move back home bring me chipotle all the time,FALSE,1,avery_reinhart,28-Apr-15,FALSE,5.94E+17,5.94E+17,1559637325,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kaitlinhaehae,0,FALSE,FALSE,NA,NA,
"At work , murdering this chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+008B> http://t.co/noitnR1Ntk",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AsToldByMesh,0,FALSE,FALSE,NA,NA,
Real Bae is great but gotta love chipotle Bae. She has s special place in my heart &amp; stomach lol,FALSE,1,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iBlockUglyHoes,0,FALSE,FALSE,NA,NA,
that moment when Chipotle texts you w/ a buy one get one free burrito coupon  <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ariyellie,0,FALSE,FALSE,NA,NA,
Work late. Gym. Chipotle. Home... What an interesting life I lead <ed><U+00A0><U+00BD><ed><U+00B1><U+0090>,FALSE,2,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",misscapousis,0,FALSE,FALSE,NA,NA,
"RT @HighSchoolSuckz: I need a chipotle burrito and $850,000",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ActionJuanSon,1162,TRUE,FALSE,NA,NA,
"RT @HighSchoolSuckz: I need a chipotle burrito and $850,000",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brookeelacey,1162,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jolene_mckay,10938,TRUE,FALSE,NA,NA,
Chipotle chicken salad mmmm nom nom nom!!!!! #dinnertime https://t.co/cKJr16u8DG,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",kb1996,0,FALSE,FALSE,NA,NA,
Had chipotle for the first time today.. <ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BD><ed><U+00B8><U+008B>,FALSE,0,NA,28-Apr-15,FALSE,NA,5.94E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kthedoll,0,FALSE,FALSE,NA,NA,
